"source_name","platform_product_name","normalized_name","source_name_en","gender_scope","style_no","brand_name","category_name","attributes"
지그재그,"[긴팔/반팔,🏆상의1등/누적2만장/🍁가을니트] 레이어 버튼 브이 니트","[긴팔/반팔,🏆상의1등/누적2만장/🍁가을니트] 레이어 버튼 브이 니트",,,,따따따와,,"{""shop_name"": ""프롬비기닝""}"
지그재그,[단 3일 20%][최실장PICK][2만장판매][mlt] 카밀 비스코스 골지 라운드넥 긴소매 니트,[단 3일 20%][최실장pick][2만장판매][mlt] 카밀 비스코스 골지 라운드넥 긴소매 니트,,,,드퐁,,"{""shop_name"": ""모렌트""}"
지그재그,[문의폭주/무료배송] made. 오브 울텐셀 레이어드 티셔츠 - 3 color,[문의폭주/무료배송] made. 오브 울텐셀 레이어드 티셔츠 - 3 color,,,,드릭스,,"{""shop_name"": ""슬로우앤드""}"
지그재그,[취향기록15%/란제리코어] only. 보니 캡내장 레이스 슬리브리스 - 3 color (무료배송),[취향기록15%/란제리코어] only. 보니 캡내장 레이스 슬리브리스 - 3 color (무료배송),,,,드릭스,,"{""shop_name"": ""슬로우앤드""}"
지그재그,[🍂가을][mlt] 밀리스 셔링 베이직 브이넥 7부 티셔츠,[🍂가을][mlt] 밀리스 셔링 베이직 브이넥 7부 티셔츠,,,,드퐁,,"{""shop_name"": ""모렌트""}"
지그재그,[가을블라우스🤎/하객룩/made] 클리너 드레이프 블라우스 (5color),[가을블라우스🤎/하객룩/made] 클리너 드레이프 블라우스 (5color),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,"[얼리어텀] [1만장돌파/+긴팔ver/S,M/MADE] 리에프 텐셀 링클 스트랩 블라우스 - 2 타입 (당일출고/가을/반팔/허리끈/시스루/하객룩/출근룩/데이트룩)","[얼리어텀] [1만장돌파/+긴팔ver/s,m/made] 리에프 텐셀 링클 스트랩 블라우스 - 2 타입 (당일출고/가을/반팔/허리끈/시스루/하객룩/출근룩/데이트룩)",,,,디아스토리,,"{""shop_name"": ""커먼유니크""}"
지그재그,시즌오프⚡[직진배송/1만장돌파][MNLB] 스테디 실키 텐셀 스트라이프 루즈핏 셔츠,시즌오프⚡[직진배송/1만장돌파][mnlb] 스테디 실키 텐셀 스트라이프 루즈핏 셔츠,,,,드파운드,,"{""shop_name"": ""디어먼트""}"
지그재그,[재입고💖][COOL] 썸머 카디건_SPCKG24G01,[재입고💖][cool] 썸머 카디건_spckg24g01,,,,디그노루시르,스포츠·액티브,"{""shop_id"": ""25938"", ""shop_name"": ""스파오"", ""sale_price"": 19360, ""category_id"": ""327"", ""review_count"": 25105, ""discount_rate"": 35.0}"
지그재그,[🍁얼리어텀 32%][MADE/3만장돌파]로미오 하트넥 스트랩 블라우스 (S-L/가을블라우스/긴팔블라우스/하객룩/데이트룩/출근룩/하객룩블라우스/가을하객룩/허리스트랩),[🍁얼리어텀 32%][made/3만장돌파]로미오 하트넥 스트랩 블라우스 (s-l/가을블라우스/긴팔블라우스/하객룩/데이트룩/출근룩/하객룩블라우스/가을하객룩/허리스트랩),,,,드리머,,"{""shop_name"": ""케이클럽""}"
지그재그,[레이어드✨/made] 세린 홀터넥 나시 (기본/스트랩),[레이어드✨/made] 세린 홀터넥 나시 (기본/스트랩),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,"렌토 V 타이 블라우스 (블루 그레이), (free)","렌토 v 타이 블라우스 (블루 그레이), (free)",,,,드파시온,,"{""shop_name"": ""사색""}"
지그재그,[🍁얼리어텀 32%][8만장돌파/MADE]시루아 레이어드 뷔스티에 블라우스 세트 (S-M/가을블라우스/쉬어블라우스/출근룩/하객룩/가을하객룩/긴팔블라우스/데이트룩),[🍁얼리어텀 32%][8만장돌파/made]시루아 레이어드 뷔스티에 블라우스 세트 (s-m/가을블라우스/쉬어블라우스/출근룩/하객룩/가을하객룩/긴팔블라우스/데이트룩),,,,드리머,,"{""shop_name"": ""케이클럽""}"
지그재그,[9/16 예약배송] LAYER BOAT NECK TEE [TIFA04LT13]_lvory,[9/16 예약배송] layer boat neck tee [tifa04lt13]_lvory,,,,딥센스,,"{""shop_name"": ""틸아이다이""}"
지그재그,[누적1.5만장/총명' pick] 벨롯 투톤 레이어 니트,[누적1.5만장/총명' pick] 벨롯 투톤 레이어 니트,,,,딤에크레스,,"{""shop_name"": ""트위""}"
지그재그,[누적2만장/주미니's pick] 고메즈 버튼 니트,[누적2만장/주미니's pick] 고메즈 버튼 니트,,,,딤에크레스,,"{""shop_name"": ""트위""}"
지그재그,[🍂가을][mlt] 세실 베이직 비스코스 7부 브이넥 니트,[🍂가을][mlt] 세실 베이직 비스코스 7부 브이넥 니트,,,,드퐁,,"{""shop_name"": ""모렌트""}"
지그재그,[얼리어텀🍁/하객룩/made] 드리프 레이어드 티셔츠 세트 (3color),[얼리어텀🍁/하객룩/made] 드리프 레이어드 티셔츠 세트 (3color),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,[26만장🏆][실물핏극찬🔥]샌딩 라운드넥 티셔츠 (반팔/긴팔/7부/루즈핏/기모ver)(13color),[26만장🏆][실물핏극찬🔥]샌딩 라운드넥 티셔츠 (반팔/긴팔/7부/루즈핏/기모ver)(13color),,,,디스코도넛,,"{""shop_name"": ""프렌치오브""}"
지그재그,[라룸] 베이버튼니트,[라룸] 베이버튼니트,,,,디에봇,,"{""shop_name"": ""라룸""}"
지그재그,[무료배송] made. 멜리 딥유넥 투웨이니트 - 3 color,[무료배송] made. 멜리 딥유넥 투웨이니트 - 3 color,,,,드릭스,,"{""shop_name"": ""슬로우앤드""}"
지그재그,[1만장돌파] 레이스 나시 (캡내장),[1만장돌파] 레이스 나시 (캡내장),,,,럭키플로우,,"{""shop_name"": ""시크바이""}"
지그재그,"[20%쿠폰][🏆이너1위][직진배송/35만장돌파/S,M,L/숏,롱][MNLB] 하프 클레어 스퀘어넥 쫀쫀 슬림 반팔 티셔츠","[20%쿠폰][🏆이너1위][직진배송/35만장돌파/s,m,l/숏,롱][mnlb] 하프 클레어 스퀘어넥 쫀쫀 슬림 반팔 티셔츠",,,,드파운드,,"{""shop_name"": ""디어먼트""}"
지그재그,[얼리어텀🍁/하객룩/made] 헤인 자개 단추 블라우스,[얼리어텀🍁/하객룩/made] 헤인 자개 단추 블라우스,,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,레이스살짝💭 디노 면 모달 데일리 레이스 나시 3color [레이스나시/기본나시/슬리브리스/레이어드나시/민소매/이너나시/벚꽃룩],레이스살짝💭 디노 면 모달 데일리 레이스 나시 3color [레이스나시/기본나시/슬리브리스/레이어드나시/민소매/이너나시/벚꽃룩],,,,디자인오월,,"{""shop_name"": ""라뷰마켓""}"
지그재그,[🍂AUTUMN20%][IS-BASIC] mts727 이즈 코튼 슬림 반팔 티셔츠,[🍂autumn20%][is-basic] mts727 이즈 코튼 슬림 반팔 티셔츠,,,,디프,,"{""shop_name"": ""에드모어""}"
지그재그,[Autumn🤎/백스쿱] Moz back scoop tee (3color),[autumn🤎/백스쿱] moz back scoop tee (3color),,,,레이지지,,"{""shop_name"": ""유이니""}"
지그재그,[🍂🍇가을컬러/MADE/누적5천장/부유방삭제/스트레이트체형] 올데이 탄탄핏 보트넥 나시(9colors) 이너나시 자체제작 골지 민소매 레이어드 휴가룩 여리핏 슬림핏 장마룩,[🍂🍇가을컬러/made/누적5천장/부유방삭제/스트레이트체형] 올데이 탄탄핏 보트넥 나시(9colors) 이너나시 자체제작 골지 민소매 레이어드 휴가룩 여리핏 슬림핏 장마룩,,,,람,,"{""shop_name"": ""먼데이블루""}"
지그재그,"리안 링클프리 셔츠 블라우스 (블랙), (free)","리안 링클프리 셔츠 블라우스 (블랙), (free)",,,,드파시온,,"{""shop_name"": ""사색""}"
지그재그,[단독][made]포시즌티셔츠,[단독][made]포시즌티셔츠,,,,디스커버리 익스페디션,,"{""shop_name"": ""어텀""}"
지그재그,[7부VER 추가]랩 반팔 티셔츠_MIWHWG602A/MIWHWG78RA/MIWHWG92QA/MIWHWG99QA,[7부ver 추가]랩 반팔 티셔츠_miwhwg602a/miwhwg78ra/miwhwg92qa/miwhwg99qa,,,,드림월드,,"{""shop_name"": ""미쏘""}"
지그재그,[여름긴팔🧊]버튼업 시스루 긴팔 티셔츠_MIWLWG70QA/MIWLWG98QA,[여름긴팔🧊]버튼업 시스루 긴팔 티셔츠_miwlwg70qa/miwlwg98qa,,,,드림월드,,"{""shop_name"": ""미쏘""}"
지그재그,SHEER REGLAN LONG SLEEVE*5일 소요*,sheer reglan long sleeve*5일 소요*,,,,락핑거,,"{""shop_name"": ""릿킴""}"
지그재그,[가을🍁직진배송/1만장돌파][간절기/하객룩][MADE] 위브 벨트 스트랩 셔츠 블라우스,[가을🍁직진배송/1만장돌파][간절기/하객룩][made] 위브 벨트 스트랩 셔츠 블라우스,,,,드파운드,,"{""shop_name"": ""디어먼트""}"
지그재그,[얼리어텀🍁/하객룩🤍/made] 블릿 레이스 블라우스 (2color),[얼리어텀🍁/하객룩🤍/made] 블릿 레이스 블라우스 (2color),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,[5만장판매🏆/MD강추🧡/여리핏] 루시나 7부 코튼 보트넥 티셔츠/7부티셔츠/이너티셔츠/기본티셔츠/여름티셔츠/칠부티셔츠/가을티셔츠/기본긴팔티/가을옷/간절기,[5만장판매🏆/md강추🧡/여리핏] 루시나 7부 코튼 보트넥 티셔츠/7부티셔츠/이너티셔츠/기본티셔츠/여름티셔츠/칠부티셔츠/가을티셔츠/기본긴팔티/가을옷/간절기,,,,뜨홍,,"{""shop_name"": ""딜라잇문""}"
지그재그,[MADE] Porte shirt (미드나잇 블루),[made] porte shirt (미드나잇 블루),,,,레이나모라,,"{""shop_name"": ""온즈""}"
지그재그,"이블린 모달 빅카라 블라우스 (더스티 블루), (free)","이블린 모달 빅카라 블라우스 (더스티 블루), (free)",,,,드파시온,,"{""shop_name"": ""사색""}"
지그재그,[🍂가을][mlt] 메릴 울 오버핏 딥브이넥 니트,[🍂가을][mlt] 메릴 울 오버핏 딥브이넥 니트,,,,드퐁,,"{""shop_name"": ""모렌트""}"
지그재그,[12만장판매/랭킹🏆사계절나시/단독컬러/승모근부유방커버/유교걸필수] 크래커 골지 베이직 라운드 민소매 나시,[12만장판매/랭킹🏆사계절나시/단독컬러/승모근부유방커버/유교걸필수] 크래커 골지 베이직 라운드 민소매 나시,,,,디써티원,,"{""shop_name"": ""나이니""}"
지그재그,[🤎어텀/MADE] 탠지 베이직 보트넥 티셔츠 (7부/긴소매),[🤎어텀/made] 탠지 베이직 보트넥 티셔츠 (7부/긴소매),,,,뚜오미오,,"{""shop_name"": ""데일리쥬""}"
지그재그,[🍁가을/2만장판매/Essential] 플로린 베이직 시스루 레이어드 긴소매 티셔츠,[🍁가을/2만장판매/essential] 플로린 베이직 시스루 레이어드 긴소매 티셔츠,,,,디그,,"{""shop_name"": ""매니크""}"
지그재그,[얼리어텀🍂/made] 베리온 라벨 셔츠 (5color),[얼리어텀🍂/made] 베리온 라벨 셔츠 (5color),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,[🍁가을/8천장판매/MNQ] 로완 레이어드 소프트 긴소매 홀터넥 나시 세트,[🍁가을/8천장판매/mnq] 로완 레이어드 소프트 긴소매 홀터넥 나시 세트,,,,디그,,"{""shop_name"": ""매니크""}"
지그재그,아치 로고 링거 반팔 티셔츠(MAGBTS10MWH),아치 로고 링거 반팔 티셔츠(magbts10mwh),,,,랄,,"{""shop_name"": ""마리끌레르""}"
지그재그,[🍁얼리어텀 32%][MADE/1만장돌파]르하브 랩 블라우스 (S-L/가을블라우스/긴팔블라우스/하객룩/출근룩/데이트룩/가을하객룩/하객룩블라우스/보트넥블라우스),[🍁얼리어텀 32%][made/1만장돌파]르하브 랩 블라우스 (s-l/가을블라우스/긴팔블라우스/하객룩/출근룩/데이트룩/가을하객룩/하객룩블라우스/보트넥블라우스),,,,드리머,,"{""shop_name"": ""케이클럽""}"
지그재그,[🍁얼리어텀 32%][MADE]유메터 타이 블라우스 (S-M/하객룩/데이트룩/가을블라우스/가을하객룩/하객룩블라우스/레이어드/긴팔블라우스/하프넥),[🍁얼리어텀 32%][made]유메터 타이 블라우스 (s-m/하객룩/데이트룩/가을블라우스/가을하객룩/하객룩블라우스/레이어드/긴팔블라우스/하프넥),,,,드리머,,"{""shop_name"": ""케이클럽""}"
지그재그,[단독선발매] (미영픽) 캡 슬리브 하프넥 베스트 [4COL] / GF7LKV519,[단독선발매] (미영픽) 캡 슬리브 하프넥 베스트 [4col] / gf7lkv519,,,,레탑,,"{""shop_name"": ""제너럴아이디어""}"
지그재그,[MADE💙레이스캡내장]골지 캡내장 레이스 레이어드 잔골지 나시 레이스나시,[made💙레이스캡내장]골지 캡내장 레이스 레이어드 잔골지 나시 레이스나시,,,,럭키다이스,,"{""shop_name"": ""셀블리""}"
지그재그,갭 로고 후드 집업 10컬러 GAP 여성 기모 후디,갭 로고 후드 집업 10컬러 gap 여성 기모 후디,,,,랑방,,"{""shop_name"": ""메소프501""}"
지그재그,보트넥 루즈핏 니트_MIWKAG926T,보트넥 루즈핏 니트_miwkag926t,,,,드림월드,,"{""shop_name"": ""미쏘""}"
지그재그,[랭킹🏆/누적판매8만장!/자체제작/끈조절] 소녀 골지 레이스 레이어드 나시 슬립 (레이스나시/골지나시/레이어드나시),[랭킹🏆/누적판매8만장!/자체제작/끈조절] 소녀 골지 레이스 레이어드 나시 슬립 (레이스나시/골지나시/레이어드나시),,,,디써티원,,"{""shop_name"": ""나이니""}"
지그재그,[하객룩][여름블라우스][무료배송][l.m.w] 드레이프 스트랩 반팔 블라우스 (bl) *뉴 컬러 추가 ♡,[하객룩][여름블라우스][무료배송][l.m.w] 드레이프 스트랩 반팔 블라우스 (bl) *뉴 컬러 추가 ♡,,,,디미트리블랙,,"{""shop_name"": ""메리어라운드""}"
지그재그,[🍁가을/MNQ] 데이빗 안티필링 워셔블 루즈핏 브이넥 니트,[🍁가을/mnq] 데이빗 안티필링 워셔블 루즈핏 브이넥 니트,,,,디그,,"{""shop_name"": ""매니크""}"
지그재그,[2천장돌파][자체제작/2type] #MADE 루에른 드레이프 블라우스 (캡소매블라우스-오프숄더블라우스-원숄더블라우스-셔링블라우스-시스루블라우스-리본스트랩블라우스-보트넥블라우스),[2천장돌파][자체제작/2type] #made 루에른 드레이프 블라우스 (캡소매블라우스-오프숄더블라우스-원숄더블라우스-셔링블라우스-시스루블라우스-리본스트랩블라우스-보트넥블라우스),,,,디앤에스알,,"{""shop_name"": ""마이온""}"
지그재그,[하객룩][말라핏][3만장🏆][MADE]뮤즈 오프숄더 드레이프 티셔츠 (반팔/긴팔ver)(8color),[하객룩][말라핏][3만장🏆][made]뮤즈 오프숄더 드레이프 티셔츠 (반팔/긴팔ver)(8color),,,,디스코도넛,,"{""shop_name"": ""프렌치오브""}"
지그재그,Bob Muse Print Overfit Tee_SAGEGREEN,bob muse print overfit tee_sagegreen,,,,라슬로,,"{""shop_name"": ""앤하츠""}"
지그재그,[가을🍁직진배송/1만장돌파][하객룩][MADE] 리라 셔링 스트랩 투웨이 롱 블라우스,[가을🍁직진배송/1만장돌파][하객룩][made] 리라 셔링 스트랩 투웨이 롱 블라우스,,,,드파운드,,"{""shop_name"": ""디어먼트""}"
지그재그,CASHMERE BLENDED ROUND WOOL KNIT [TIFA04SW01]_lvory,cashmere blended round wool knit [tifa04sw01]_lvory,,,,딥센스,,"{""shop_name"": ""틸아이다이""}"
지그재그,[L사이즈/레이어드💙/made] 앤디오 골지 나시 (소프트핏/탄탄핏),[l사이즈/레이어드💙/made] 앤디오 골지 나시 (소프트핏/탄탄핏),,,,드리프트아웃,,"{""shop_name"": ""리얼코코""}"
지그재그,"멜르 크랙 블라우스 (차콜), (free)","멜르 크랙 블라우스 (차콜), (free)",,,,드파시온,,"{""shop_name"": ""사색""}"
지그재그,[얼리어텀🍂][10만장][ordinaire] 마르소 가디건 (썸머·오리지널·라이트/25color/단독주문시오늘출발),[얼리어텀🍂][10만장][ordinaire] 마르소 가디건 (썸머·오리지널·라이트/25color/단독주문시오늘출발),,,,디어마이디어,스포츠·액티브,"{""shop_id"": ""3548"", ""shop_name"": ""가내스라"", ""sale_price"": 26280, ""category_id"": ""327"", ""review_count"": 12929, ""discount_rate"": 43.0}"
지그재그,"[V넥추가/직잭단독💖][소프트얀] 여성 라운드넥 카디건_SPCKG49W01,SPCKG49W03","[v넥추가/직잭단독💖][소프트얀] 여성 라운드넥 카디건_spckg49w01,spckg49w03",,,,디그노루시르,스포츠·액티브,"{""shop_id"": ""25938"", ""shop_name"": ""스파오"", ""sale_price"": 32310, ""category_id"": ""327"", ""review_count"": 14985, ""discount_rate"": 10.0}"
지그재그,Linen Knit Cardigan [Red],linen knit cardigan [red],,,,라끄,스포츠·액티브,"{""shop_id"": ""11356"", ""shop_name"": ""로제프란츠"", ""sale_price"": 41050, ""category_id"": ""327"", ""review_count"": 654, ""discount_rate"": 41.0}"
지그재그,[알로하 Pick][핸드메이드]헤링본 울 트렌치 하프코트_Coco Brown,[알로하 pick][핸드메이드]헤링본 울 트렌치 하프코트_coco brown,,,,디나이언트,,"{""shop_id"": ""55213"", ""shop_name"": ""하네"", ""sale_price"": 189520, ""category_id"": ""4070"", ""discount_rate"": 43.0}"
지그재그,[지금하네][30% 쿠폰][무료배송][커치프 SET] 에센셜 라운드 가디건_Melange,[지금하네][30% 쿠폰][무료배송][커치프 set] 에센셜 라운드 가디건_melange,,,,디나이언트,스포츠·액티브,"{""shop_id"": ""55213"", ""shop_name"": ""하네"", ""sale_price"": 51870, ""category_id"": ""327"", ""review_count"": 1835, ""discount_rate"": 45.0}"
지그재그,[가을가디건🍁/made] 맬리 팬던트 니트 가디건 (8color),[가을가디건🍁/made] 맬리 팬던트 니트 가디건 (8color),,,,드리프트아웃,스포츠·액티브,"{""shop_id"": ""200"", ""shop_name"": ""리얼코코"", ""sale_price"": 15210, ""category_id"": ""327"", ""review_count"": 12302, ""discount_rate"": 74.0}"
지그재그,[최실장PICK][🍂가을][mlt] 로베르 안티필링 워셔블 하이넥 가디건,[최실장pick][🍂가을][mlt] 로베르 안티필링 워셔블 하이넥 가디건,,,,드퐁,스포츠·액티브,"{""shop_id"": ""55187"", ""shop_name"": ""모렌트"", ""sale_price"": 30870, ""category_id"": ""327"", ""review_count"": 40, ""discount_rate"": 52.0}"
지그재그,[🍁얼리어텀 60%][MADE/뉴컬러/2천장돌파]레턴 썸머 펀칭 린넨 니트 가디건 (S-L/가을가디건/여리핏/레이어드가디건/라운드넥/데일리룩/출근룩/올리브가디건/살안타템),[🍁얼리어텀 60%][made/뉴컬러/2천장돌파]레턴 썸머 펀칭 린넨 니트 가디건 (s-l/가을가디건/여리핏/레이어드가디건/라운드넥/데일리룩/출근룩/올리브가디건/살안타템),,,,드리머,스포츠·액티브,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 13200, ""category_id"": ""327"", ""review_count"": 537, ""discount_rate"": 71.0}"
지그재그,[AN] mellin button cardigan *7일 이상 소요,[an] mellin button cardigan *7일 이상 소요,,,,라울,스포츠·액티브,"{""shop_id"": ""8544"", ""shop_name"": ""오브나인"", ""sale_price"": 37000, ""category_id"": ""327"", ""review_count"": 2, ""discount_rate"": 0.0}"
지그재그,[해서영 Pick][핸드메이드]그레이스 후드 울 하프코트_Cream,[해서영 pick][핸드메이드]그레이스 후드 울 하프코트_cream,,,,디나이언트,,"{""shop_id"": ""55213"", ""shop_name"": ""하네"", ""sale_price"": 164920, ""category_id"": ""4070"", ""discount_rate"": 40.0}"
지그재그,[20%시즌오프][250만뷰가디건🔥가을🍂간절기가디건🏆매시즌베스트/FREE+L/사이즈선택/가디건/하객룩/가을가디건][MADE]마렌라운드가디건 - 9color,[20%시즌오프][250만뷰가디건🔥가을🍂간절기가디건🏆매시즌베스트/free+l/사이즈선택/가디건/하객룩/가을가디건][made]마렌라운드가디건 - 9color,,,,디스이즈파인,스포츠·액티브,"{""shop_id"": ""5875"", ""shop_name"": ""니썸"", ""sale_price"": 23940, ""category_id"": ""327"", ""review_count"": 9113, ""discount_rate"": 54.0}"
지그재그,[made]올데이메쉬윈드점퍼,[made]올데이메쉬윈드점퍼,,,,디스커버리 익스페디션,해외 럭셔리·컨템포러리,"{""shop_id"": ""7320"", ""shop_name"": ""어텀"", ""sale_price"": 19350, ""category_id"": ""316"", ""review_count"": 134, ""discount_rate"": 55.0}"
지그재그,[🍁얼리어텀 60%][MADE/1천장돌파]페벗 시스루 골지 니트 가디건 (S-M/가을가디건/간절기/레이어드가디건/데일리룩/출근룩/슬림핏/라운드넥/살안타템),[🍁얼리어텀 60%][made/1천장돌파]페벗 시스루 골지 니트 가디건 (s-m/가을가디건/간절기/레이어드가디건/데일리룩/출근룩/슬림핏/라운드넥/살안타템),,,,드리머,스포츠·액티브,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 14780, ""category_id"": ""327"", ""review_count"": 387, ""discount_rate"": 65.0}"
지그재그,(woman) 워시드 프렌치 워크 자켓_Blue,(woman) 워시드 프렌치 워크 자켓_blue,,,,디키즈,국내 캐주얼·스트릿,"{""shop_id"": ""55960"", ""shop_name"": ""무드인사이드우먼"", ""sale_price"": 54520, ""category_id"": ""305"", ""review_count"": 43, ""discount_rate"": 45.0}"
지그재그,Viremont Jacket (2colors) (예약주문 9/20이후 순차발송),viremont jacket (2colors) (예약주문 9/20이후 순차발송),,,,래비티 스포츠,국내 캐주얼·스트릿,"{""shop_id"": ""57"", ""shop_name"": ""메이비베이비"", ""sale_price"": 98000, ""category_id"": ""305"", ""review_count"": 7, ""discount_rate"": 22.0}"
지그재그,[살안타템][여름가디건][여행룩][ofm] 썸머 팔레트 라운드 가디건 (cd),[살안타템][여름가디건][여행룩][ofm] 썸머 팔레트 라운드 가디건 (cd),,,,디미트리블랙,스포츠·액티브,"{""shop_id"": ""786"", ""shop_name"": ""메리어라운드"", ""sale_price"": 20330, ""category_id"": ""327"", ""review_count"": 690, ""discount_rate"": 47.0}"
지그재그,🍂간절기💕MADE💕 여름 스무드 라운드 브이넥 루즈핏 니트 린넨 가디건 (11c) /휴가룩/휴양지룩/바캉스룩/살안타가디건/출근룩,🍂간절기💕made💕 여름 스무드 라운드 브이넥 루즈핏 니트 린넨 가디건 (11c) /휴가룩/휴양지룩/바캉스룩/살안타가디건/출근룩,,,,디에토,스포츠·액티브,"{""shop_id"": ""9771"", ""shop_name"": ""어베인"", ""sale_price"": 23680, ""category_id"": ""327"", ""review_count"": 3278, ""discount_rate"": 52.0}"
지그재그,[🍁얼리어텀 52%][살안타템/MADE/뉴버전/10만장돌파]온리 프리미엄 쿨 니트 가디건 (S-L/여름가디건/데일리룩/출근룩/여름아우터/레이어드/레드가디건/라운드넥/브이넥),[🍁얼리어텀 52%][살안타템/made/뉴버전/10만장돌파]온리 프리미엄 쿨 니트 가디건 (s-l/여름가디건/데일리룩/출근룩/여름아우터/레이어드/레드가디건/라운드넥/브이넥),,,,드리머,스포츠·액티브,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 17760, ""category_id"": ""327"", ""review_count"": 5991, ""discount_rate"": 58.0}"
지그재그,Eyelet Round Cardigan [Navy],eyelet round cardigan [navy],,,,라끄,스포츠·액티브,"{""shop_id"": ""11356"", ""shop_name"": ""로제프란츠"", ""sale_price"": 35100, ""category_id"": ""327"", ""review_count"": 5253, ""discount_rate"": 41.0}"
지그재그,[made] 글로우 가디건,[made] 글로우 가디건,,,,라이딩하이,스포츠·액티브,"{""shop_id"": ""55589"", ""shop_name"": ""제니오"", ""sale_price"": 30400, ""category_id"": ""327"", ""review_count"": 178, ""discount_rate"": 29.0}"
지그재그,[1등🏆누적9만장/후기보장🎀/자체제작] 슈어럽 찰랑 레이어드 여리핏 골지 가디건 티셔츠(버튼/꾸안꾸/베이직/기본/하객룩/청순),[1등🏆누적9만장/후기보장🎀/자체제작] 슈어럽 찰랑 레이어드 여리핏 골지 가디건 티셔츠(버튼/꾸안꾸/베이직/기본/하객룩/청순),,,,디써티원,스포츠·액티브,"{""shop_id"": ""8929"", ""shop_name"": ""나이니"", ""sale_price"": 17010, ""category_id"": ""327"", ""review_count"": 17133, ""discount_rate"": 23.0}"
지그재그,[예약판매]하이넥 페이크레더 자켓_MIWJLG947C,[예약판매]하이넥 페이크레더 자켓_miwjlg947c,,,,드림월드,,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 92550, ""category_id"": ""307"", ""review_count"": 21, ""discount_rate"": 28.0}"
지그재그,[직잭단독💖] 하이넥 블루종_SPJJG49W01,[직잭단독💖] 하이넥 블루종_spjjg49w01,,,,디그노루시르,국내 컨템포러리·디자이너,"{""shop_id"": ""25938"", ""shop_name"": ""스파오"", ""sale_price"": 71910, ""category_id"": ""315"", ""review_count"": 14, ""discount_rate"": 10.0}"
지그재그,"[얼리어텀] [단독컬러] [전지현,장원영 착용/5만천장돌파/MADE] 프롬 골지 쉘 버튼 가디건 (당일출고/간절기/가을/롱슬리브/출근룩/여행룩/브라운/카키/퍼플)","[얼리어텀] [단독컬러] [전지현,장원영 착용/5만천장돌파/made] 프롬 골지 쉘 버튼 가디건 (당일출고/간절기/가을/롱슬리브/출근룩/여행룩/브라운/카키/퍼플)",,,,디아스토리,스포츠·액티브,"{""shop_id"": ""176"", ""shop_name"": ""커먼유니크"", ""sale_price"": 25600, ""category_id"": ""327"", ""review_count"": 9956, ""discount_rate"": 38.0}"
지그재그,[살안타템][ofm] 플레인 썸머 스탠다드 가디건 (cd),[살안타템][ofm] 플레인 썸머 스탠다드 가디건 (cd),,,,디미트리블랙,스포츠·액티브,"{""shop_id"": ""786"", ""shop_name"": ""메리어라운드"", ""sale_price"": 15520, ""category_id"": ""327"", ""review_count"": 1207, ""discount_rate"": 51.0}"
지그재그,"올랑 R 소프트 하찌 가디건 (다크 네이비), (free)","올랑 r 소프트 하찌 가디건 (다크 네이비), (free)",,,,드파시온,스포츠·액티브,"{""shop_id"": ""6817"", ""shop_name"": ""사색"", ""sale_price"": 41300, ""category_id"": ""327"", ""review_count"": 188, ""discount_rate"": 7.0}"
지그재그,[MADE/여리핏]소르베 라운드 골지 가디건,[made/여리핏]소르베 라운드 골지 가디건,,,,디아레,스포츠·액티브,"{""shop_id"": ""4600"", ""shop_name"": ""베이델리"", ""sale_price"": 22770, ""category_id"": ""327"", ""review_count"": 9721, ""discount_rate"": 31.0}"
지그재그,V넥 변형 자켓_MIWJKG90QC,v넥 변형 자켓_miwjkg90qc,,,,드림월드,국내 캐주얼·스트릿,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 71170, ""category_id"": ""305"", ""review_count"": 42, ""discount_rate"": 29.0}"
지그재그,[🍂가을][mlt] 케인 하이넥 하프 트렌치 코트,[🍂가을][mlt] 케인 하이넥 하프 트렌치 코트,,,,드퐁,기타 액세서리,"{""shop_id"": ""55187"", ""shop_name"": ""모렌트"", ""sale_price"": 62370, ""category_id"": ""296"", ""review_count"": 17, ""discount_rate"": 46.0}"
지그재그,[✨단독기획/여름가디건] 알레 골지 살안타 가디건,[✨단독기획/여름가디건] 알레 골지 살안타 가디건,,,,랩12,스포츠·액티브,"{""shop_id"": ""31182"", ""shop_name"": ""모어댄슈가"", ""sale_price"": 15750, ""category_id"": ""327"", ""review_count"": 202, ""discount_rate"": 21.0}"
